There are 5000 coins.

date,cmc_id,rank,symbol,name,price
2022-09-17,8772,1294,ZUSD,ZUSD,$1.00
2022-09-17,4228,1295,FRM,Ferrum Network,$0.02
2022-09-17,9854,1296,TKING,Tiger King Coin,$0.00
2022-09-17,12653,1297,ROCO,ROCO FINANCE,$0.10
2022-09-17,5614,1298,ZLW,Zelwin,$0.02
2022-09-17,2855,1299,CBC,CBC.network,$0.01
2022-09-17,93,1300,42,42-coin,$33929.81
2022-09-17,9200,1302,REVO,Revomon,$0.06
2022-09-17,11437,1301,DPS,DEEPSPACE,$0.03
2022-09-17,12221,1304,RPG,Rangers Protocol,$1.46
2022-09-17,4985,1308,ARDX,ArdCoin,$0.01
2022-09-17,14894,1305,ONSTON,ONSTON,$0.01
2022-09-17,8309,1306,ARMOR,ARMOR,$0.01
2022-09-17,11452,1307,FNDZ,FNDZ,$0.05
2022-09-17,2760,1309,LBA,Cred,$0.00
2022-09-17,588,1303,UBQ,Ubiq,$0.03
2022-09-17,8717,1310,ODDZ,Oddz,$0.02
2022-09-17,9530,1311,FARA,FaraLand,$0.05
2022-09-17,20997,1312,WOMBAT,Wombat Web 3 Gaming Platform,$0.00
2022-09-17,3691,1313,KT,Kuai Token,$0.12
2022-09-17,2474,1314,MAN,Matrix AI Network,$0.01
2022-09-17,10891,1315,LIKE,Only1,$0.01
2022-09-17,11349,1316,ADAPAD,ADAPad,$0.01
2022-09-17,8874,1317,DAFI,DAFI Protocol,$0.00
2022-09-17,4299,1318,TOKO,Tokoin,$0.00
2022-09-17,7225,1319,FIN,DeFiner,$0.01
2022-09-17,8716,1320,CONV,Convergence,$0.00
2022-09-17,2913,1321,DTX,Databroker,$0.02
2022-09-17,10805,1322,THN,Throne,$0.00
2022-09-17,9441,1323,STAK,Jigstack,$0.00
2022-09-17,6638,1324,LAYER,UniLayer,$0.05
2022-09-17,10803,1325,FEVR,RealFevr,$0.00
2022-09-17,12253,1326,WOOF,WOOF,$0.00
2022-09-17,7202,1327,OCTO,OctoFi,$1.67
2022-09-17,2088,1328,EXRN,EXRNchain,$0.00
2022-09-17,4309,1329,CRON,Cryptocean,$0.16
2022-09-17,2387,1330,BCA,Bitcoin Atom,$0.07
2022-09-17,7750,1331,EDEN,Eden,$0.10
2022-09-17,470,1019,VIA,Viacoin,$0.17
2022-09-17,11278,1332,TXA,Project TXA,$0.51
2022-09-17,8708,1333,BDP,Big Data Protocol,$0.03
2022-09-17,2335,1334,LBTC,Lightning Bitcoin,$0.34
2022-09-17,3243,1335,IMT,Moneytoken,$0.00
2022-09-17,3356,1336,TMTG,The Midas Touch Gold,$0.00
2022-09-17,3022,1337,ZMN,ZMINE,$0.01
2022-09-17,3732,1338,CCX,Conceal,$0.09
2022-09-17,9643,1339,DON,Don-key,$0.02
2022-09-17,9653,1340,NABOX,Nabox,$0.00
2022-09-17,2696,1341,DAX,DAEX,$0.00
2022-09-17,3082,1342,VIN,VINchain,$0.00
2022-09-17,10295,1343,IOI,IOI Token,$0.14
2022-09-17,4411,1344,TUP,TenUp,$0.04
2022-09-17,5313,1346,CTCN,CONTRACOIN,$0.03
2022-09-17,10817,1345,RYOSHI,Ryoshi Token,$0.00
2022-09-17,11164,1347,VAB,Vabble,$0.00
2022-09-17,4431,1348,VIDY,VIDY,$0.00
2022-09-17,10412,1349,HOD,HoDooi.com,$0.01
2022-09-17,254,1389,NLG,Gulden,$0.00
2022-09-17,4024,1351,RAVEN,Raven Protocol,$0.00
2022-09-17,2556,1350,CS,Credits,$0.01
2022-09-17,8884,1352,IBFK,İstanbul Başakşehir Fan Token,$2.04
2022-09-17,7795,1353,BIRD,Bird.Money,$12.90
2022-09-17,9537,1354,EPK,EpiK Protocol,$0.01
2022-09-17,4917,1359,DEXA,DEXA COIN,$0.00
2022-09-17,1834,1355,PLR,Pillar,$0.00
2022-09-17,11016,1356,CMERGE,CoinMerge (ERC-20),$0.00
2022-09-17,8187,1357,YOP,Yield Optimization Platform & Protocol,$0.06
2022-09-17,1299,1358,PUT,PUTinCoin,$0.00
2022-09-17,2457,1360,TRUE,TrueChain,$0.02
2022-09-17,1654,1361,BTX,BitCore,$0.07
2022-09-17,4058,1362,FO,FIBOS,$0.00
2022-09-17,5200,1363,GLEEC,Gleec,$0.06
2022-09-17,2482,1364,CPC,CPChain,$0.00
2022-09-17,83,1365,OMNI,Omni,$2.10
2022-09-17,5234,1366,DNA,Metaverse Dualchain Network Architecture,$0.00
2022-09-17,5067,1367,MAX,MAX Exchange Token,$0.30
2022-09-17,5475,1368,GHOST,GHOSTPRISM,$0.22
2022-09-17,9962,1370,STARSHIP,STARSHIP,$0.06
2022-09-17,8164,1371,JULD,JulSwap,$0.00
2022-09-17,7812,1372,SYNC,SYNC Network,$0.01
2022-09-17,11848,1373,STRP,Strips Finance,$0.28
2022-09-17,18184,1374,BBS,BBS Network,$0.02
2022-09-17,3519,1375,BRZE,Breezecoin,$0.01
2022-09-17,7596,1369,SMARTCREDIT,SmartCredit Token,$0.87
2022-09-17,2998,1376,VEX,Vexanium,$0.00
2022-09-17,7742,1377,MPH,88mph,$2.49
2022-09-17,3965,1378,TOC,TouchCon,$0.01
2022-09-17,10522,1379,PACOCA,Pacoca,$0.01
2022-09-17,5548,1380,MASS,Massnet,$0.01
2022-09-17,11649,1383,WNT,Wicrypt,$0.08
2022-09-17,2607,1381,AMLT,AMLT,$0.00
2022-09-17,2009,1382,BIS,Bismuth,$0.05
2022-09-17,8801,1384,LIGHT,Lightning,$0.02
2022-09-17,8,1385,FTC,Feathercoin,$0.00
2022-09-17,2837,1386,0xBTC,0xBitcoin,$0.12
2022-09-17,14794,1387,CMERGE,CoinMerge (BEP-20),$0.00
2022-09-17,3431,1388,ICNQ,Iconic Token,$0.11
2022-09-17,12066,1390,SHI,Shirtum,$0.01
2022-09-17,14523,1391,CHICKS,SolChicks Token,$0.00
2022-09-17,5837,1392,DRM,DoDreamChain,$0.01
2022-09-17,10260,1393,XRUNE,Thorstarter,$0.01
2022-09-17,2345,1394,HPB,High Performance Blockchain,$0.02
2022-09-17,1636,1395,XBY,XTRABYTES,$0.00
2022-09-17,3118,1396,GIO,Graviocoin,$0.02
2022-09-17,2666,1397,EFX,Effect Network,$0.00
2022-09-17,14904,1398,FCON,SpaceFalcon,$0.00
2022-09-17,11700,1400,LIFE,Life Crypto,$0.00
2022-09-17,9859,1399,YUMMY,YUMMY,$0.00
2022-09-17,7512,1401,UNISTAKE,Unistake,$0.01
2022-09-17,2043,1402,CND,Cindicator,$0.00
2022-09-17,11871,1403,GZONE,GameZone,$0.02
2022-09-17,3334,1404,XCASH,X-CASH,$0.00
2022-09-17,15180,1405,GMPD,GamesPad,$0.02
2022-09-17,11978,1406,RPG,Revolve Games,$0.02
2022-09-17,2450,1408,CV,carVertical,$0.00
2022-09-17,8637,1407,SLICE,Tranche Finance,$0.05
2022-09-17,11458,1409,EVRY,EVRYNET,$0.03
2022-09-17,8896,1410,USF,Unslashed Finance,$0.04
2022-09-17,15131,1411,EFC,Everton Fan Token,$1.18
2022-09-17,12983,1412,PAWTH,Pawthereum,$0.00
2022-09-17,8364,1413,BMI,Bridge Mutual,$0.02
2022-09-17,11230,1414,SKU,Sakura,$0.02
2022-09-17,2181,1415,GVT,Genesis Vision,$0.23
2022-09-17,7860,1416,CTI,ClinTex CTi,$0.01
2022-09-17,6508,1417,TERC,TronEuropeRewardCoin,$0.00
2022-09-17,8484,1418,OLY,Olyverse,$0.00
2022-09-17,1954,1419,MDA,Moeda Loyalty Points,$0.05
2022-09-17,8376,1420,MASQ,MASQ,$0.04
2022-09-17,7879,1421,NIF,Unifty,$0.58
2022-09-17,3819,1422,GMB,GAMB,$0.00
2022-09-17,7552,1426,HYVE,Hyve,$0.04
2022-09-17,9083,1423,EQZ,Equalizer,$0.03
2022-09-17,9866,1424,FEAR,Fear,$0.15
2022-09-17,10784,1425,KCCPAD,KCCPAD,$0.01
2022-09-17,15178,1428,GSTS,Gunstar Metaverse,$0.03
2022-09-17,9654,1429,SKILL,CryptoBlades,$1.12
2022-09-17,10427,1427,PKR,Polker,$0.01
2022-09-17,12901,1430,KINGSHIB,King Shiba,$0.00
2022-09-17,53,1431,QRK,Quark,$0.00
2022-09-17,35,1433,PXC,Phoenixcoin,$0.01
2022-09-17,8120,1432,WHITE,Whiteheart,$109.51
2022-09-17,3053,1434,YOU,YOU COIN,$0.00
2022-09-17,9553,1435,BCUBE,B-cube.ai,$0.09
2022-09-17,7559,1436,TAD,Tadpole Finance,$1.69
2022-09-17,9348,1437,CRWNY,Crowny,$0.00
2022-09-17,12024,1438,BANKER,BankerDoge,$0.00
2022-09-17,3763,1439,OWC,Oduwacoin,$0.23
2022-09-17,17600,1440,MIT,Galaxy Blitz,$0.27
2022-09-17,2468,1441,LET,LinkEye,$0.00
2022-09-17,12814,1442,DESU,Dexsport,$0.01
2022-09-17,14841,1443,NEXT,ShopNEXT,$0.00
2022-09-17,11663,1444,ELMON,Elemon,$0.01
2022-09-17,6511,1445,STRONG,Strong,$6.85
2022-09-17,2366,1446,FAIR,FairGame,$0.00
2022-09-17,9218,1447,MIST,Mist,$0.02
2022-09-17,8341,1448,YBO,Young Boys Fan Token,$0.94
2022-09-17,6218,1449,ARCONA,Arcona,$0.06
2022-09-17,90,1450,DIME,Dimecoin,$0.00
2022-09-17,2475,1451,GRLC,Garlicoin,$0.01
2022-09-17,1297,1452,CHESS,ChessCoin,$0.02
2022-09-17,15858,1453,GCOIN,Galaxy Fight Club,$0.06
2022-09-17,9526,1454,LOCG,LOCGame,$0.02
2022-09-17,13592,1455,SILVA,Silva Token,$0.00
2022-09-17,15134,1456,AVL,Aston Villa Fan Token,$1.01
2022-09-17,8695,1457,BLANK,BlockWallet,$0.05
2022-09-17,5479,1458,UCA,UCA Coin,$0.00
2022-09-17,8063,1459,DUCK,Duck DAO (DLP Duck Token),$0.03
2022-09-17,2444,1460,C20,CRYPTO20,$0.02
2022-09-17,14345,1461,BOTTO,Botto,$0.04
2022-09-17,9476,1462,UAXIE,Unicly Mystic Axies Collection,$0.09
2022-09-17,19677,1463,HAWK,Hawksight,$0.00
2022-09-17,8877,1464,KGO,KIWIGO,$0.02
2022-09-17,3181,1465,HAND,ShowHand,$0.00
2022-09-17,9416,1466,TCP,The Crypto Prophecies,$0.01
2022-09-17,10021,1467,DINU,Dogey-Inu,$0.00
2022-09-17,234,1468,EFL,e-Gulden,$0.05
2022-09-17,11512,1469,KLO,Kalao,$0.01
2022-09-17,9269,1470,FINE,Refinable,$0.02
2022-09-17,7033,1471,ESD,Empty Set Dollar,$0.00
2022-09-17,1244,1472,XHI,HiCoin,$0.00
2022-09-17,8590,1473,CYC,Cyclone Protocol,$33.64
2022-09-17,4703,1475,BXC,BonusCloud,$0.00
2022-09-17,558,1474,EMC,Emercoin,$0.02
2022-09-17,6649,1476,CAT,Cat Token,$0.13
2022-09-17,2022,1477,INXT,Internxt,$0.78
2022-09-17,25,1478,GLC,Goldcoin,$0.02
2022-09-17,10700,1479,KICK,KickToken,$0.01
2022-09-17,9980,1480,REDPANDA,Redpanda Earth,$0.00
2022-09-17,122,1481,POT,PotCoin,$0.00
2022-09-17,11529,1482,GALO,Clube Atlético Mineiro Fan Token,$0.45
2022-09-17,9756,1483,VPP,Virtue Poker,$0.01
2022-09-17,2407,1484,AIT,AICHAIN,$0.00
2022-09-17,8679,1485,UDO,Unido EP,$0.01
2022-09-17,7322,1486,STPL,Stream Protocol,$0.00
2022-09-17,9447,1487,SNY,Synthetify,$0.15
2022-09-17,170,1489,BLK,BlackCoin,$0.01
2022-09-17,5713,1488,RVC,Ravencoin Classic,$0.00
2022-09-17,15849,1490,BOLLY,BollyCoin,$0.02
2022-09-17,2466,1491,AXPR,Moola,$0.00
2022-09-17,1876,1492,DCN,Dentacoin,$0.00
2022-09-17,7467,1493,SWG,Swirge,$0.07
2022-09-17,4397,1494,PEPS,PEPS Coin,$0.01
2022-09-17,4054,1495,IGG,IG Gold,$0.00
2022-09-17,1669,1496,HMQ,Humaniq,$0.00
2022-09-17,3902,1497,XMV,MoneroV ,$0.30
2022-09-17,7931,1498,BONDLY,Forj(Bondly),$0.01
2022-09-17,12203,1499,FINA,Defina Finance,$0.01
2022-09-17,12781,1500,XTAG,xHashtag DAO,$0.05
2022-09-17,10763,1501,AM,Aston Martin Cognizant Fan Token,$0.57
2022-09-17,6562,1502,VIG,VIG,$0.00
2022-09-17,6701,1503,BUY,Burency,$0.00
2022-09-17,4035,1504,HNST,Honest,$0.01
2022-09-17,21178,1505,MRS,Metars Genesis,$0.80
2022-09-17,8256,1506,HGOLD,HollyGold,$0.17
2022-09-17,2976,1507,RYO,Ryo Currency,$0.02
2022-09-17,2363,1508,ZAP,Zap,$0.00
2022-09-17,7024,1510,TXL,Autobahn Network,$0.01
2022-09-17,14661,1511,SPFC,Sao Paulo FC Fan Token,$0.45
2022-09-17,8259,1512,COMBO,Furucombo,$0.02
2022-09-17,4173,1513,LEVL,Levolution,$0.01
2022-09-17,3220,1514,DAV,DAV Coin,$0.00
2022-09-17,416,1515,THC,HempCoin,$0.00
2022-09-17,2739,1516,DGX,Digix Gold Token,$14.04
2022-09-17,6735,1518,XLT,Nexalt,$0.02
2022-09-17,298,1519,NYC,NewYorkCoin,$0.00
2022-09-17,9889,1517,BIST,Bistroo,$0.02
2022-09-17,6949,1520,HGET,Hedget,$0.43
2022-09-17,2458,1521,OCN,Odyssey,$0.00
2022-09-17,9279,1522,LAUNCH,SuperLauncher,$0.16
2022-09-17,2315,1523,HTML,HTMLCOIN,$0.00
2022-09-17,8385,1524,UMB,Umbrella Network,$0.01
2022-09-17,9550,1525,PERI,PERI Finance,$0.09
2022-09-17,10055,1526,CSM,Crust Shadow,$0.01
2022-09-17,6404,1527,AGA,AGA Token,$0.07
2022-09-17,2762,1528,OPEN,Open Platform,$0.00
2022-09-17,1828,1529,SMART,SmartCash,$0.00
2022-09-17,9967,1530,BLAST,SafeBlast,$0.00
2022-09-17,11521,1531,RHYTHM,Rhythm,$0.00
2022-09-17,12120,1532,ASTRO,AstroSwap,$0.00
2022-09-17,9468,1533,SPORE,Spore,$0.00
2022-09-17,11913,1534,ACK,AcknoLedger,$0.01
2022-09-17,15737,1536,SOLX,Soldex,$0.00
2022-09-17,11366,1535,PBX,Paribus,$0.00
2022-09-17,3966,1537,BHD,BitcoinHD,$0.12
2022-09-17,20403,1538,FIU,beFITTER,$0.02
2022-09-17,6930,1539,KEX,Kira Network,$0.06
2022-09-17,21527,1540,RAID,Ancient Raid,$0.02
2022-09-17,6195,1541,TRADE,Unitrade,$0.04
2022-09-17,8863,1542,SHOPX,SHOPX,$0.02
2022-09-17,3899,1543,ZDR,Zloadr,$0.13
2022-09-17,10324,1544,GFI,Gravity Finance,$0.00
2022-09-17,4680,1545,FYD,FYDcoin,$0.00
2022-09-17,10747,1546,ETHPAD,ETHPad,$0.00
2022-09-17,11130,1547,PVU,Plant Vs Undead,$0.01
2022-09-17,182,1554,XMY,Myriad,$0.00
2022-09-17,4760,1548,XPN,PANTHEON X,$0.00
2022-09-17,7809,1549,CRBN,Carbon,$0.02
2022-09-17,8702,1550,ARES,Ares Protocol,$0.00
2022-09-17,7776,1551,VNLA,Vanilla Network,$1.21
2022-09-17,7230,1552,OPIUM,Opium,$0.16
2022-09-17,3182,1553,HIT,HitChain,$0.00
2022-09-17,3733,1556,S4F,S4FE,$0.00
2022-09-17,8621,1555,WATCH,yieldwatch,$0.04
2022-09-17,7430,1557,ZEFU,Zenfuse,$0.01
2022-09-17,1983,1558,VIBE,VIBE,$0.00
2022-09-17,4850,1559,LINKA,LINKA,$0.00
2022-09-17,7806,1560,CORN,Cornichon,$0.05
2022-09-17,7284,1561,DOUGH,PieDAO DOUGH v2,$0.05
2022-09-17,2737,1562,GSC,Global Social Chain,$0.00
2022-09-17,1694,1563,SUMO,Sumokoin,$0.01
2022-09-17,3505,1564,TYPE,Typerium,$0.00
2022-09-17,10953,1565,KABY,Kaby Arena,$0.00
2022-09-17,3164,1509,PMA,PumaPay,$0.00
2022-09-17,4818,1566,XSR,Xensor,$0.00
2022-09-17,1899,1567,YOYOW,YOYOW,$0.00
2022-09-17,14020,1568,SAM,Samsunspor Fan Token,$1.63
2022-09-17,2497,1569,MTN,Medicalchain,$0.00
2022-09-17,8797,1571,XNL,Chronicle,$0.03
2022-09-17,10748,1572,PWAR,PolkaWar,$0.01
2022-09-17,87,1573,TIPS,FedoraCoin,$0.00
2022-09-17,10793,1574,SAUBER,Alfa Romeo Racing ORLEN Fan Token,$0.46
2022-09-17,2427,1575,CHAT,ChatCoin,$0.00
2022-09-17,2689,1576,RBLX,Rublix,$0.03
2022-09-17,6622,1577,HAKKA,Hakka.Finance,$0.00
2022-09-17,1950,1578,HVN,Hiveterminal Token,$0.00
2022-09-17,1257,1579,LANA,LanaCoin,$0.00
2022-09-17,8612,1570,BANK,Float Protocol (Bank),$2.73
2022-09-17,19638,1580,RUN,RUN TOGETHER,$0.01
2022-09-17,8883,1581,STV,Sint-Truidense Voetbalvereniging Fan Token,$3.11
2022-09-17,1466,1582,HUSH,Hush,$0.05
2022-09-17,405,1583,XDN,DigitalNote,$0.00
2022-09-17,6870,1584,OIN,OIN Finance,$0.02
2022-09-17,5667,1585,BGL,Bitgesell,$0.04
2022-09-17,11448,1586,HUSL,The HUSL,$0.06
2022-09-17,4315,1587,VDL,Vidulum,$0.04
2022-09-17,10040,1588,WSG,Wall Street Games,$0.00
2022-09-17,7699,1589,CFi,CyberFi Token,$0.28
2022-09-17,3880,1591,OCE,OceanEx Token,$0.00
2022-09-17,5998,1592,XAMP,Antiample,$0.00
2022-09-17,11354,1590,WAG,WagyuSwap,$0.01
2022-09-17,5420,1593,SONO,SonoCoin,$0.02
2022-09-17,2336,1594,GTC,Game.com,$0.00
2022-09-17,5258,1595,APIX,APIX,$0.00
2022-09-17,293,1596,XBC,Bitcoin Plus,$3.21
2022-09-17,4097,1597,X42,x42 Protocol,$0.03
2022-09-17,1769,1598,D,Denarius,$0.08
2022-09-17,7034,1599,GOF,Golff,$0.06
2022-09-17,11129,1600,ZOON,CryptoZoon,$0.00
2022-09-17,9029,1601,GLQ,Graphlinq Protocol,$0.00
2022-09-17,10666,1602,LANC,Lanceria,$0.00
2022-09-17,12604,1603,FRKT,FRAKT Token,$0.13
2022-09-17,10932,1604,IF,Impossible Finance,$0.10
2022-09-17,4712,1605,AMON,AmonD,$0.00
2022-09-17,3703,1606,ADM,ADAMANT Messenger,$0.01
2022-09-17,7870,1607,PPAY,Plasma Finance,$0.00
2022-09-17,4927,1608,GRG,RigoBlock,$0.22
2022-09-17,3337,1609,QCH,QChi,$0.02
2022-09-17,11083,1610,CANDY,TripCandy,$0.00
2022-09-17,3948,1611,TERA,TERA,$0.00
2022-09-17,5590,1612,GEO,GeoDB,$0.01
2022-09-17,11565,1613,FAM,Famcentral,$0.06
2022-09-17,3070,1617,LXT,Litex,$0.00
2022-09-17,8057,1614,$ANRX,AnRKey X,$0.00
2022-09-17,2126,1615,FYP,FlypMe,$0.03
2022-09-17,3128,1616,SCC,SiaCashCoin,$0.00
2022-09-17,9251,1619,STND,Standard Protocol,$0.04
2022-09-17,4834,1618,GLS,Golos Blockchain,$0.00
2022-09-17,2136,1620,ATL,ATLANT,$0.01
2022-09-17,3672,1621,DOGEC,DogeCash,$0.03
2022-09-17,4430,1622,VNXLU,VNX,$0.02
2022-09-17,4091,1623,PXL,PIXEL,$0.00
2022-09-17,2104,1624,IETH,iEthereum,$0.03
2022-09-17,12302,1625,TOK,Tokenplace,$0.00
2022-09-17,2555,1626,SETH,Sether,$0.03
2022-09-17,5873,1627,NAX,NextDAO,$0.00
2022-09-17,3335,1628,SHARD,Shard,$0.03
2022-09-17,2036,1629,PPP,PayPie,$0.01
2022-09-17,9172,1630,PFL,Professional Fighters League Fan Token,$0.43
2022-09-17,11329,1631,KAMPAY,KamPay,$0.00
2022-09-17,4752,1632,CUT,CUTcoin,$0.00
2022-09-17,2859,1633,XMX,XMax,$0.00
2022-09-17,819,1634,BITB,Bean Cash,$0.00
2022-09-17,4997,1635,XIO,Blockzero Labs,$0.01
2022-09-17,7060,1636,TONS,Thisoption,$0.10
2022-09-17,11066,1637,DNXC,DinoX,$0.02
2022-09-17,3687,1638,BTB,BitBall,$0.00
2022-09-17,7638,1639,APL,Apollon Limassol,$1.64
2022-09-17,4222,1640,1MT,1Million Token,$0.54
2022-09-17,260,1641,XPD,PetroDollar,$0.01
2022-09-17,4026,1642,DAPP,LiquidApps,$0.00
2022-09-17,5674,1643,PHNX,PhoenixDAO,$0.01
2022-09-17,15067,1644,FOTA,FOTA - Fight Of The Ages,$0.08
2022-09-17,4777,1645,AZ,Azbit,$0.00
2022-09-17,2629,1646,XLA,Scala,$0.00
2022-09-17,9053,1648,URQA,UREEQA,$0.02
2022-09-17,11517,1647,RHT,Reward Hunters Token,$0.00
2022-09-17,10893,1649,BRKL,Brokoli Network,$0.01
2022-09-17,2506,1650,SWM,Swarm,$0.01
2022-09-17,14681,1651,WELT,Fabwelt,$0.00
2022-09-17,10622,1652,XCV,XCarnival,$0.01
2022-09-17,2906,1653,ESS,Essentia,$0.00
2022-09-17,12315,1654,DOSE,DOSE,$0.01
2022-09-17,12350,1655,TRL,Triall,$0.03
2022-09-17,10269,1656,CHEEMS,Cheems,$0.00
2022-09-17,7694,1657,GDAO,Governor DAO,$0.18
2022-09-17,9477,1658,UMASK,Unicly Hashmasks Collection,$0.01
2022-09-17,15886,1659,LBP,Launchblock.com,$0.00
2022-09-17,2306,1660,BRD,Bread,$0.01
2022-09-17,2970,1661,LCS,LocalCoinSwap,$0.01
2022-09-17,17061,1662,CLH,ClearDAO,$0.00
2022-09-17,5868,1663,STA,STATERA,$0.01
2022-09-17,12973,1664,PETS,MicroPets,$0.00
2022-09-17,2503,1665,DMT,DMarket,$0.01
2022-09-17,6933,1666,NCDT,Nuco.cloud,$0.02
2022-09-17,9289,1669,ASAP,Chainswap,$0.02
2022-09-17,5880,1667,PROPS,Props Token,$0.00
2022-09-17,2454,1668,UIP,UnlimitedIP,$0.00
2022-09-17,11074,1670,1-UP,1-UP Platform,$0.01
2022-09-17,9173,1671,RAZE,Raze Network,$0.00
2022-09-17,12787,1672,MIN,Minswap,$0.02
2022-09-17,2379,1673,KCASH,Kcash,$0.00
2022-09-17,7942,1674,XCUR,Curate,$0.06
2022-09-17,8340,1675,NAVI,Natus Vincere Fan Token,$0.49
2022-09-17,9828,1676,NAFT,Nafter,$0.00
2022-09-17,5070,1677,XTP,Tap,$0.00
2022-09-17,2544,1678,NCash,Nitro Network,$0.00
2022-09-17,8265,1679,HELMET,Helmet.insure,$0.01
2022-09-17,13,1680,IXC,Ixcoin,$0.02
2022-09-17,17010,1681,STEP,STEP,$0.00
2022-09-17,12682,1682,DWEB,DecentraWeb,$0.14
2022-09-17,11480,1683,LZ,LaunchZone,$0.20
2022-09-17,9839,1684,BBANK,blockbank,$0.01
2022-09-17,4047,1685,NBOT,Naka Bodhi Token,$0.01
2022-09-17,2667,1686,FTX,FintruX Network,$0.00
2022-09-17,3719,1687,USDS,Stably USD,$1.00
2022-09-17,6407,1690,YFL,YF Link,$8.44
2022-09-17,8162,1688,AME,AME Chain,$0.00
2022-09-17,2725,1689,SKM,Skrumble Network,$0.00
2022-09-17,5084,1691,PLF,PlayFuel,$0.00
2022-09-17,5187,1692,JRT,Jarvis Network,$0.02
2022-09-17,10566,1693,BLKC,BlackHat,$0.06
2022-09-17,2562,1694,LEDU,Education Ecosystem,$0.00
2022-09-17,80,1695,ORB,Orbitcoin,$0.14
2022-09-17,10889,1696,DRF,DRIFE,$0.00
2022-09-17,7348,1702,PRT,Portion,$0.00
2022-09-17,506,1697,CANN,CannabisCoin,$0.01
2022-09-17,3435,1698,SNET,Snetwork,$0.00
2022-09-17,4051,1699,PAR,Parachute,$0.00
2022-09-17,720,1704,CRW,Crown,$0.01
2022-09-17,2400,1700,RNT,OneRoot Network,$0.00
2022-09-17,7838,1701,BASE,Base Protocol,$0.92
2022-09-17,8963,1703,MARSH,UnMarshal,$0.06
2022-09-17,2511,1705,WPR,WePower,$0.00
2022-09-17,2274,1707,MDS,MediShares,$0.00
2022-09-17,3079,1706,X8X,X8X Token,$0.01
2022-09-17,7398,1708,COR,Coreto,$0.00
2022-09-17,12180,1709,RAINBOW,Rainbow Token,$0.00
2022-09-17,4183,1710,SFX,Safex Cash,$0.00
2022-09-17,7332,1713,EZ,EasyFi,$0.07
2022-09-17,3154,1711,DAC,Davinci Coin,$0.00
2022-09-17,853,1712,LDOGE,LiteDoge,$0.00
2022-09-17,5046,1715,STM,Streamity,$0.01
2022-09-17,9579,1714,CORA,Corra.Finance,$0.28
2022-09-17,7342,1717,WOA,Wrapped Origin Axie,$1834.13
2022-09-17,2446,1716,DTA,DATA,$0.00
2022-09-17,14718,1718,YETIC,YetiCoin,$0.00
2022-09-17,9024,1719,DDOS,disBalancer,$0.06
2022-09-17,1930,1720,PST,Primas,$0.01
2022-09-17,1562,1722,SWT,Swarm City,$0.05
2022-09-17,11110,1723,SPO,Spores Network,$0.00
2022-09-17,2178,1724,UFR,Upfiring,$0.02
2022-09-17,10905,1725,AIRT,AirNFTs,$0.00
2022-09-17,5931,1726,KTON,Darwinia Commitment Token,$10.19
2022-09-17,5741,1727,DMG,DMM: Governance,$0.01
2022-09-17,12416,1728,PLSPAD,PulsePad,$0.00
2022-09-17,2945,1730,BOX,ContentBox,$0.00
2022-09-17,20048,1729,WNDR,Wonderman Nation,$0.03
2022-09-17,6120,1731,ANW,Anchor Neural World,$0.00
2022-09-17,3482,1732,TELOS,Teloscoin,$0.00
2022-09-17,5871,1733,FNT,Falcon Project,$0.00
2022-09-17,3953,1734,EVED,Evedo,$0.03
2022-09-17,12812,1735,MND,Mind Music,$0.00
2022-09-17,7803,1736,ETHYS,Ethereum Stake,$1.97
2022-09-17,7255,1737,AITRA,Aitra,$0.06
2022-09-17,2889,1738,BOB,Bob's Repair,$0.00
2022-09-17,7587,1739,UTU,UTU Protocol,$0.00
2022-09-17,3961,1740,BZE,BZEdge,$0.00
2022-09-17,8229,1741,UMX,UniMex Network,$0.04
2022-09-17,8181,1742,DEPAY,DePay,$0.19
2022-09-17,12952,1743,METAX,MetaverseX,$0.14
2022-09-17,1500,1744,WINGS,Wings,$0.00
2022-09-17,8867,1745,DHV,DeHive,$0.10
2022-09-17,7974,1746,vBCH,Venus BCH,$2.48
2022-09-17,11387,1747,CRP,CropperFinance,$0.01
2022-09-17,8882,1749,ALL,Alliance Fan Token,$0.38
2022-09-17,3842,1750,CSP,Caspian,$0.00
2022-09-17,19460,1748,SPUME,Spume Protocol,$0.07
2022-09-17,8544,1751,FCL,Fractal,$0.02
2022-09-17,10228,1752,OMC,omchain,$0.00
2022-09-17,6743,1753,FSW,Falconswap,$0.01
2022-09-17,2707,1754,FLP,FLIP,$0.01
2022-09-17,3806,1755,TCH,TigerCash,$0.01
2022-09-17,8647,1756,PAINT,MurAll,$0.00
2022-09-17,5449,1757,BEER,Beer Money,$0.01
2022-09-17,3769,1758,HBX,HashBX,$0.00
2022-09-17,5990,1759,DEV,Dev Protocol,$0.33
2022-09-17,2151,1760,NIOX,Autonio,$0.00
2022-09-17,8419,1762,APYS,APYSwap,$0.02
2022-09-17,3457,1763,IRD,Iridium,$0.02
2022-09-17,8997,1764,COOK,Cook Finance,$0.00
2022-09-17,5103,1765,IPX,Tachyon Protocol,$0.00
2022-09-17,9046,1766,8PAY,8PAY,$0.01
2022-09-17,7636,1767,TH,Team Heretics Fan Token,$0.84
2022-09-17,7349,1768,CNTR,Centaur,$0.00
